AccountID,CustomerID,AccountType,OpenDate,Status,BranchID,BalanceSnapshot,IFSCCode,AccountTier
15700,11918,Recurring Deposit,18-08-24,Active,149,200427.1,BKID0005332,Platinum
15701,22211,Fixed Deposit,08-06-24,Closed,46,361922.21,BKID0007198,Platinum
15702,13244,Savings,04-07-24,Closed,180,71101.52,BKID0005816,Silver
15703,27150,Fixed Deposit,07-08-24,Closed,161,66429.11,BKID0003054,Gold
15704,20407,Loan,27-02-25,Active,75,323064.7,BKID0006424,Silver
15705,15733,Current,17-06-24,Closed,114,3978.25,BKID0005431,Silver
15706,5232,Savings,06-10-24,Active,169,385857.18,BKID0008420,Platinum
15707,13886,Savings,24-01-25,Closed,199,201379.79,BKID0003847,Silver
15708,13089,Fixed Deposit,16-12-24,Active,105,338679.41,BKID0008324,Platinum
15709,21558,Loan,02-04-24,Closed,185,78083.74,BKID0008033,Silver
15710,26162,Fixed Deposit,12-02-25,Active,187,342382.89,BKID0006808,Platinum
15711,26428,Fixed Deposit,24-08-24,Closed,75,143753.54,BKID0008774,Platinum
15712,2940,Recurring Deposit,25-12-24,Active,191,391109.69,BKID0007009,Gold
15713,7767,Current,08-11-24,Closed,163,105377.01,BKID0007890,Gold
15714,8586,Recurring Deposit,28-07-24,Active,84,474925.22,BKID0002030,Platinum
15715,19727,Loan,02-08-24,Active,109,439339.14,BKID0009058,Gold
15716,29505,Current,29-03-25,Active,51,289857.21,BKID0002198,Platinum
15717,12577,Savings,11-01-25,Closed,18,17032.88,BKID0004449,Gold
15718,1731,Savings,20-12-24,Closed,162,142326.4,BKID0003578,Platinum
15719,17587,Recurring Deposit,29-06-24,Active,99,346191.18,BKID0002445,Gold
15720,23661,Recurring Deposit,13-03-25,Closed,75,25765.76,BKID0008412,Platinum
15721,27957,Current,21-08-24,Active,191,349998.86,BKID0001177,Silver
15722,29340,Savings,15-05-24,Closed,113,310803.47,BKID0002336,Gold
15723,1257,Savings,04-03-25,Closed,12,493287.15,BKID0003707,Platinum
15724,17722,Loan,21-04-24,Closed,161,181158.53,BKID0003867,Gold
15725,21089,Savings,02-12-24,Closed,61,473795,BKID0005506,Platinum
15726,17436,Savings,29-09-24,Closed,101,303803.35,BKID0003003,Gold
15727,19545,Loan,03-07-24,Active,165,260559.73,BKID0009882,Gold
15728,12946,Loan,11-05-24,Closed,60,308688.77,BKID0009896,Platinum
15729,8550,Savings,13-05-24,Closed,178,260276.82,BKID0001431,Gold
15730,16880,Loan,10-06-24,Active,184,327958.95,BKID0006258,Platinum
15731,28916,Recurring Deposit,06-08-24,Closed,123,298380.67,BKID0009768,Silver
15732,12193,Fixed Deposit,01-12-24,Closed,89,427241.52,BKID0006346,Platinum
15733,29025,Savings,18-05-24,Closed,81,50258.43,BKID0003689,Platinum
15734,28926,Fixed Deposit,23-06-24,Active,10,138640.69,BKID0002156,Platinum
15735,21075,Loan,18-01-25,Active,30,470507.06,BKID0006351,Gold
15736,28148,Current,28-05-24,Closed,127,201861.46,BKID0008897,Platinum
15737,1742,Fixed Deposit,05-03-25,Active,51,324227.76,BKID0002376,Platinum
15738,25961,Recurring Deposit,30-01-25,Closed,55,56875.49,BKID0008099,Platinum
15739,20090,Recurring Deposit,11-04-24,Closed,97,113896.93,BKID0009795,Gold
15740,24251,Current,10-01-25,Closed,186,293434.74,BKID0002794,Gold
15741,25074,Recurring Deposit,03-10-24,Closed,56,116265.89,BKID0003983,Platinum
15742,9509,Fixed Deposit,16-01-25,Closed,91,238623.95,BKID0009757,Silver
15743,26476,Recurring Deposit,13-04-24,Active,47,489886.76,BKID0007378,Gold
15744,24934,Loan,11-04-24,Closed,99,314182.78,BKID0006269,Gold
15745,16725,Savings,20-05-24,Closed,22,479149.08,BKID0004287,Silver
15746,8293,Recurring Deposit,15-12-24,Active,137,250891.59,BKID0009127,Silver
15747,16428,Loan,15-03-25,Active,145,183170.54,BKID0005471,Gold
15748,16453,Fixed Deposit,01-05-24,Active,50,260631.89,BKID0005237,Platinum
15749,9693,Recurring Deposit,22-04-24,Active,14,85556.14,BKID0006606,Platinum
15750,17870,Fixed Deposit,05-09-24,Active,65,431198.36,BKID0005710,Gold
15751,25746,Savings,05-06-24,Active,173,434410.96,BKID0004821,Platinum
15752,7333,Savings,15-01-25,Active,89,249696.08,BKID0004265,Gold
15753,15242,Savings,18-08-24,Closed,12,220975.43,BKID0005708,Platinum
15754,16421,Loan,20-12-24,Closed,191,1579.43,BKID0009127,Platinum
15755,5569,Loan,11-01-25,Closed,44,305347.8,BKID0007473,Silver
15756,27947,Recurring Deposit,20-11-24,Active,178,208259.58,BKID0008946,Gold
15757,8225,Recurring Deposit,08-07-24,Active,195,265964.39,BKID0003867,Silver
15758,29823,Fixed Deposit,09-09-24,Active,189,407223.52,BKID0009235,Gold
15759,9918,Loan,03-02-25,Closed,150,5244.25,BKID0007386,Platinum
15760,10019,Loan,02-10-24,Closed,72,382273.54,BKID0007434,Platinum
15761,11801,Recurring Deposit,20-06-24,Active,200,363607.22,BKID0002818,Gold
15762,28118,Loan,05-09-24,Closed,26,363754.62,BKID0005660,Platinum
15763,29110,Savings,20-11-24,Active,153,76664.91,BKID0003945,Platinum
15764,12835,Recurring Deposit,13-01-25,Active,166,144661.62,BKID0003944,Gold
15765,5728,Fixed Deposit,26-02-25,Active,129,288823.44,BKID0005851,Platinum
15766,3828,Loan,24-05-24,Active,57,66084.4,BKID0003571,Gold
15767,8306,Current,26-08-24,Active,118,491724.92,BKID0003757,Silver
15768,18506,Fixed Deposit,06-06-24,Closed,115,474649.73,BKID0008519,Platinum
15769,2412,Current,28-02-25,Active,163,228565.34,BKID0009695,Gold
15770,29753,Current,17-10-24,Active,6,198427,BKID0005942,Gold
15771,11158,Fixed Deposit,04-10-24,Closed,10,424658.77,BKID0002774,Gold
15772,7102,Fixed Deposit,14-03-25,Active,101,40521.26,BKID0001728,Silver
15773,10751,Loan,28-09-24,Active,73,271099.68,BKID0007584,Platinum
15774,8410,Current,24-11-24,Active,71,399187.05,BKID0008537,Gold
15775,20088,Recurring Deposit,24-07-24,Active,37,10284.35,BKID0004446,Silver
15776,1174,Recurring Deposit,29-12-24,Closed,199,402941.68,BKID0001618,Platinum
15777,2418,Savings,19-05-24,Active,191,450187.84,BKID0002270,Silver
15778,26070,Savings,09-03-25,Active,169,76678.75,BKID0008196,Gold
15779,8027,Recurring Deposit,20-09-24,Closed,28,479197.35,BKID0002576,Silver
15780,315,Fixed Deposit,21-08-24,Closed,132,164554.61,BKID0005729,Platinum
15781,8046,Savings,02-01-25,Active,124,23593.21,BKID0004358,Silver
15782,5296,Savings,05-03-25,Closed,145,335968.76,BKID0004206,Silver
15783,23666,Loan,22-06-24,Active,43,423303.38,BKID0005967,Silver
15784,13344,Current,04-10-24,Closed,127,384421.61,BKID0003568,Silver
15785,25049,Current,04-04-24,Closed,89,27411.4,BKID0008764,Platinum
15786,20453,Fixed Deposit,18-02-25,Closed,129,92118.15,BKID0008672,Gold
15787,29602,Fixed Deposit,27-07-24,Closed,134,387933.41,BKID0005990,Platinum
15788,3535,Current,09-06-24,Active,147,175129.35,BKID0001981,Platinum
15789,7689,Savings,25-04-24,Active,92,415161.33,BKID0003763,Platinum
15790,28441,Savings,17-06-24,Closed,158,111943.11,BKID0006959,Platinum
15791,4051,Current,05-12-24,Active,163,132655.5,BKID0007344,Platinum
15792,26021,Savings,25-09-24,Active,23,451412.46,BKID0002431,Platinum
15793,17025,Current,18-06-24,Active,88,102941.02,BKID0008430,Silver
15794,29698,Savings,25-02-25,Closed,191,58737.9,BKID0005764,Platinum
15795,10413,Current,05-02-25,Closed,38,221962.12,BKID0003479,Silver
15796,28896,Fixed Deposit,18-12-24,Closed,26,74541.86,BKID0006029,Platinum
15797,10777,Recurring Deposit,30-01-25,Closed,181,238101.21,BKID0006624,Gold
15798,14694,Fixed Deposit,31-12-24,Active,176,397864.43,BKID0004321,Platinum
15799,8272,Current,17-11-24,Active,104,97711.69,BKID0008890,Gold
15800,14482,Recurring Deposit,15-10-24,Active,30,306980.25,BKID0003466,Platinum
15801,1465,Savings,31-08-24,Active,95,351464.49,BKID0008927,Silver
15802,4782,Savings,19-02-25,Closed,103,224045.01,BKID0001798,Platinum
15803,3176,Recurring Deposit,07-02-25,Closed,21,236006.19,BKID0007415,Platinum
15804,18054,Loan,27-10-24,Active,121,456490.28,BKID0006917,Platinum
15805,5118,Recurring Deposit,21-11-24,Active,67,402294.32,BKID0008900,Gold
15806,17422,Loan,18-05-24,Active,143,96703.33,BKID0009236,Platinum
15807,29800,Current,13-07-24,Closed,166,231543.21,BKID0001308,Silver
15808,10780,Recurring Deposit,21-10-24,Closed,53,360959.33,BKID0005831,Gold
15809,24759,Current,28-04-24,Closed,167,204085.15,BKID0004850,Gold
15810,9332,Savings,04-03-25,Closed,161,101506.65,BKID0009822,Silver
15811,6399,Loan,02-02-25,Closed,12,388994.34,BKID0003005,Gold
15812,21172,Fixed Deposit,07-11-24,Closed,52,407350.32,BKID0002401,Silver
15813,23543,Fixed Deposit,23-03-25,Active,197,108510.27,BKID0002149,Silver
15814,25093,Fixed Deposit,19-01-25,Active,171,418495.41,BKID0006156,Gold
15815,615,Savings,15-04-24,Closed,6,272815.16,BKID0006941,Gold
15816,15969,Loan,25-01-25,Closed,179,23554.06,BKID0009942,Silver
15817,16565,Current,10-03-25,Active,65,43291.79,BKID0006500,Silver
15818,21865,Current,30-06-24,Active,112,129096.43,BKID0003380,Gold
15819,29984,Current,03-06-24,Active,115,191841.05,BKID0003225,Platinum
15820,17326,Loan,25-03-25,Closed,125,274380.43,BKID0008897,Gold
15821,9766,Recurring Deposit,09-05-24,Active,40,458018.4,BKID0007596,Gold
15822,23088,Current,27-11-24,Closed,197,38360.76,BKID0004988,Silver
15823,8689,Fixed Deposit,10-10-24,Closed,40,183253.1,BKID0008160,Silver
15824,29293,Recurring Deposit,10-10-24,Active,128,141191.55,BKID0003235,Silver
15825,12213,Recurring Deposit,26-10-24,Closed,162,323151.07,BKID0001623,Silver
15826,29224,Fixed Deposit,03-06-24,Active,120,180594.78,BKID0003101,Silver
15827,6247,Recurring Deposit,04-12-24,Active,117,290457.27,BKID0008283,Gold
15828,5370,Fixed Deposit,12-09-24,Active,188,94374.12,BKID0007640,Silver
15829,23920,Current,23-10-24,Active,55,95529.59,BKID0005273,Platinum
15830,24752,Current,23-11-24,Closed,107,266718.01,BKID0008725,Platinum
15831,6415,Recurring Deposit,21-08-24,Closed,40,275283.23,BKID0007848,Silver
15832,17889,Current,28-04-24,Active,74,90951.69,BKID0001600,Silver
15833,15560,Recurring Deposit,10-03-25,Active,100,423466.35,BKID0007810,Platinum
15834,4639,Recurring Deposit,26-01-25,Active,136,112590.38,BKID0006432,Gold
15835,1548,Recurring Deposit,20-06-24,Active,91,403027.4,BKID0008609,Gold
15836,25688,Fixed Deposit,01-08-24,Closed,180,434613.6,BKID0007517,Platinum
15837,23882,Recurring Deposit,17-11-24,Closed,179,435402.57,BKID0009021,Platinum
15838,7173,Recurring Deposit,05-09-24,Closed,93,199305.83,BKID0008024,Silver
15839,26234,Current,25-02-25,Closed,92,230735.66,BKID0007855,Gold
15840,17829,Loan,20-09-24,Active,81,410050.68,BKID0003214,Silver
15841,9105,Loan,26-01-25,Active,179,83049.28,BKID0002216,Gold
15842,25219,Fixed Deposit,04-10-24,Closed,9,225328.76,BKID0007701,Gold
15843,2201,Loan,25-03-25,Active,163,380475.5,BKID0002569,Silver
15844,13843,Savings,15-01-25,Closed,137,4775.46,BKID0006996,Silver
15845,6424,Current,23-08-24,Active,125,172679.96,BKID0002754,Gold
15846,8014,Loan,21-05-24,Closed,195,397842,BKID0002988,Platinum
15847,21763,Recurring Deposit,13-10-24,Active,153,464520.76,BKID0004165,Silver
15848,7300,Fixed Deposit,12-02-25,Closed,105,107761.44,BKID0009048,Platinum
15849,16588,Current,09-03-25,Closed,46,137491.14,BKID0004060,Silver
15850,7163,Current,04-10-24,Closed,132,76318.39,BKID0006504,Silver
15851,270,Current,09-07-24,Active,78,402331.91,BKID0004072,Platinum
15852,25030,Loan,11-11-24,Active,16,159992.51,BKID0004824,Gold
15853,16611,Savings,22-05-24,Active,176,475373.66,BKID0009099,Gold
15854,3880,Recurring Deposit,23-01-25,Closed,185,197675.53,BKID0005136,Gold
15855,14828,Savings,02-02-25,Active,157,17287.03,BKID0006605,Silver
15856,8683,Recurring Deposit,14-02-25,Closed,38,320799.08,BKID0001357,Platinum
15857,22680,Savings,07-04-24,Active,193,107154.65,BKID0006813,Silver
15858,23913,Fixed Deposit,01-02-25,Closed,20,161880.28,BKID0009078,Gold
15859,21087,Loan,09-09-24,Closed,12,227223.18,BKID0009755,Silver
15860,29825,Savings,23-12-24,Closed,148,443319.7,BKID0002616,Gold
15861,17483,Fixed Deposit,29-11-24,Active,151,264104.8,BKID0004196,Gold
15862,22912,Savings,09-12-24,Closed,76,450805.31,BKID0006890,Gold
15863,19853,Recurring Deposit,12-02-25,Closed,1,408086.83,BKID0006801,Silver
15864,11326,Fixed Deposit,18-10-24,Closed,10,496942.28,BKID0005167,Gold
15865,25364,Loan,22-10-24,Active,123,114149.33,BKID0006094,Silver
15866,21937,Recurring Deposit,05-07-24,Active,85,215463.79,BKID0003116,Silver
15867,29216,Recurring Deposit,26-02-25,Closed,165,462029.95,BKID0004804,Gold
15868,5103,Current,02-05-24,Closed,2,29874.14,BKID0006273,Silver
15869,14663,Current,20-03-25,Closed,145,271882.95,BKID0003181,Gold
15870,5701,Loan,23-03-25,Active,13,214138.14,BKID0002245,Silver
15871,9080,Recurring Deposit,02-06-24,Closed,125,190045.15,BKID0006331,Platinum
15872,3367,Loan,26-12-24,Active,94,117958.71,BKID0001336,Gold
15873,9087,Loan,01-08-24,Closed,189,38942.73,BKID0003992,Gold
15874,11385,Current,28-08-24,Closed,112,133372.84,BKID0002864,Silver
15875,12921,Recurring Deposit,02-11-24,Active,18,362754.13,BKID0006869,Platinum
15876,13878,Loan,23-04-24,Active,181,186282.09,BKID0008916,Silver
15877,25151,Current,18-01-25,Active,189,225325.85,BKID0001628,Platinum
15878,4938,Current,16-04-24,Active,111,381843.34,BKID0008198,Platinum
15879,7006,Loan,27-12-24,Active,106,452476.15,BKID0002754,Silver
15880,11091,Fixed Deposit,28-04-24,Closed,139,357539.33,BKID0009440,Gold
15881,12893,Current,08-01-25,Closed,119,329295.73,BKID0002092,Platinum
15882,7629,Fixed Deposit,09-05-24,Closed,63,355787.38,BKID0002426,Platinum
15883,24455,Current,05-06-24,Closed,28,377588.9,BKID0004044,Gold
15884,25314,Fixed Deposit,17-11-24,Closed,165,427201.86,BKID0006994,Silver
15885,10389,Loan,02-08-24,Active,155,367138.36,BKID0001921,Platinum
15886,280,Savings,26-05-24,Active,42,229221.23,BKID0003282,Platinum
15887,18057,Loan,03-03-25,Closed,88,419344.88,BKID0008921,Gold
15888,5158,Loan,18-03-25,Closed,11,480013.58,BKID0007375,Platinum
15889,21152,Fixed Deposit,08-02-25,Active,106,300176.91,BKID0001333,Gold
15890,17569,Fixed Deposit,06-01-25,Closed,63,270233.77,BKID0008365,Gold
15891,6669,Loan,25-06-24,Closed,176,300436,BKID0006370,Silver
15892,24845,Fixed Deposit,13-08-24,Active,8,333663.95,BKID0002373,Silver
15893,19924,Recurring Deposit,31-07-24,Active,137,224956.77,BKID0009987,Gold
15894,27314,Savings,06-08-24,Active,193,309550.01,BKID0004167,Silver
15895,29660,Savings,22-09-24,Closed,190,90477.45,BKID0003989,Silver
15896,27255,Recurring Deposit,28-09-24,Closed,6,473715.22,BKID0002832,Silver
15897,21431,Fixed Deposit,31-08-24,Closed,38,121718.11,BKID0008407,Platinum
15898,22490,Savings,02-09-24,Closed,186,152178.21,BKID0008768,Platinum
15899,3751,Recurring Deposit,20-04-24,Closed,107,11775.15,BKID0006995,Silver
15900,9440,Fixed Deposit,29-09-24,Closed,106,285809.46,BKID0001959,Platinum
15901,28297,Recurring Deposit,29-03-25,Active,55,32662.4,BKID0009403,Silver
15902,23836,Savings,15-12-24,Active,100,397198.89,BKID0005414,Platinum
15903,21718,Loan,27-02-25,Closed,40,260056.32,BKID0007717,Platinum
15904,24914,Current,13-10-24,Active,110,30953.06,BKID0007237,Platinum
15905,16776,Current,08-02-25,Closed,50,464555.14,BKID0004249,Platinum
15906,22361,Recurring Deposit,08-09-24,Closed,142,140986.46,BKID0009499,Gold
15907,29733,Recurring Deposit,23-10-24,Closed,193,195247.03,BKID0007215,Silver
15908,22211,Current,30-08-24,Closed,91,295903.71,BKID0004253,Platinum
15909,12086,Savings,27-09-24,Closed,191,328791.89,BKID0004472,Platinum
15910,26449,Fixed Deposit,22-10-24,Closed,19,285543.07,BKID0002641,Gold
15911,29285,Savings,22-08-24,Active,152,227211.23,BKID0009563,Platinum
15912,12814,Recurring Deposit,09-04-24,Active,17,7145.07,BKID0002312,Silver
15913,11080,Fixed Deposit,04-12-24,Active,91,401208.98,BKID0004539,Silver
15914,10725,Recurring Deposit,31-07-24,Active,69,47758.83,BKID0009065,Gold
15915,15907,Loan,09-11-24,Closed,138,4729.1,BKID0005567,Platinum
15916,14583,Current,22-06-24,Active,56,144165.19,BKID0001078,Gold
15917,16100,Savings,23-12-24,Active,177,19455.89,BKID0004085,Platinum
15918,29456,Recurring Deposit,23-01-25,Active,26,149265.9,BKID0006212,Gold
15919,29822,Savings,10-01-25,Active,26,38509.55,BKID0001889,Platinum
15920,662,Recurring Deposit,23-12-24,Active,96,393510.88,BKID0006474,Silver
15921,997,Loan,09-11-24,Closed,83,317356.95,BKID0006071,Platinum
15922,29065,Current,22-01-25,Active,152,198531.53,BKID0008471,Silver
15923,17649,Fixed Deposit,22-08-24,Active,40,157631.76,BKID0008304,Gold
15924,200,Savings,30-09-24,Active,81,96788.12,BKID0009523,Silver
15925,10235,Current,26-04-24,Closed,117,12467.39,BKID0006214,Gold
15926,16043,Fixed Deposit,28-09-24,Closed,86,332896.09,BKID0005293,Platinum
15927,17358,Recurring Deposit,18-04-24,Active,44,118290.6,BKID0001629,Platinum
15928,517,Recurring Deposit,19-04-24,Active,35,282959.16,BKID0002015,Platinum
15929,13003,Fixed Deposit,29-12-24,Active,119,58885.78,BKID0005651,Gold
15930,11619,Savings,24-04-24,Closed,128,298066.3,BKID0008356,Silver
15931,7149,Fixed Deposit,07-07-24,Closed,144,208772.46,BKID0003871,Gold
15932,15990,Savings,23-04-24,Active,169,36665.19,BKID0005550,Gold
15933,14491,Loan,14-10-24,Active,67,390832.42,BKID0003201,Silver
15934,16136,Recurring Deposit,02-03-25,Active,148,105562.87,BKID0008300,Gold
15935,3289,Fixed Deposit,26-05-24,Closed,11,165447.66,BKID0007667,Silver
15936,8197,Recurring Deposit,03-03-25,Active,57,67654.24,BKID0006565,Platinum
15937,10217,Current,11-07-24,Active,73,89136.59,BKID0009933,Gold
15938,19329,Fixed Deposit,28-07-24,Active,81,157493.44,BKID0004111,Silver
15939,4770,Current,02-07-24,Active,33,218038.78,BKID0008305,Platinum
15940,4847,Fixed Deposit,30-10-24,Active,58,85301.28,BKID0009954,Gold
15941,6192,Recurring Deposit,26-10-24,Closed,110,425257.89,BKID0006129,Silver
15942,23810,Savings,15-11-24,Closed,25,346877.23,BKID0002115,Silver
15943,2163,Recurring Deposit,03-01-25,Closed,171,163663.18,BKID0009821,Silver
15944,15823,Savings,14-10-24,Active,9,115353.1,BKID0008375,Silver
15945,16804,Loan,25-12-24,Closed,88,260724.75,BKID0008880,Gold
15946,4968,Fixed Deposit,25-02-25,Closed,18,179139.87,BKID0004304,Silver
15947,7968,Current,28-09-24,Active,56,70603.24,BKID0004629,Gold
15948,26434,Recurring Deposit,18-02-25,Closed,164,52112.34,BKID0005989,Gold
15949,18419,Current,27-09-24,Active,27,140298.96,BKID0003195,Gold
15950,12720,Current,14-10-24,Closed,127,453383.45,BKID0003837,Silver
15951,13188,Fixed Deposit,17-12-24,Closed,198,146638.21,BKID0001362,Platinum
15952,16027,Savings,29-04-24,Closed,104,357044.42,BKID0004879,Gold
15953,19142,Fixed Deposit,16-07-24,Active,13,482386.77,BKID0008933,Platinum
15954,22798,Fixed Deposit,08-04-24,Closed,198,429702.69,BKID0009294,Platinum
15955,19551,Current,02-04-24,Active,184,132422.52,BKID0001994,Silver
15956,7827,Fixed Deposit,06-01-25,Closed,181,299015.28,BKID0004619,Platinum
15957,10085,Loan,23-02-25,Closed,75,230952.67,BKID0005804,Platinum
15958,22935,Recurring Deposit,17-08-24,Closed,106,490317.09,BKID0008894,Platinum
15959,20159,Savings,04-04-24,Active,120,280020,BKID0009900,Platinum
15960,29764,Recurring Deposit,16-06-24,Active,161,307875.07,BKID0007129,Platinum
15961,19988,Current,03-03-25,Closed,76,121152.56,BKID0009667,Gold
15962,11002,Current,13-10-24,Active,31,451090.19,BKID0006214,Gold
15963,2846,Loan,03-04-24,Active,182,447603.2,BKID0006267,Silver
15964,10827,Savings,05-11-24,Closed,113,322360.36,BKID0003265,Silver
15965,24904,Savings,16-07-24,Closed,22,272506.52,BKID0006198,Platinum
15966,3577,Loan,31-08-24,Active,189,236845.36,BKID0005261,Gold
15967,5813,Savings,29-05-24,Active,12,27092.55,BKID0002760,Gold
15968,23673,Loan,10-11-24,Active,154,202148.71,BKID0003508,Platinum
15969,8496,Savings,01-07-24,Active,175,392462.68,BKID0006121,Platinum
15970,29546,Current,24-12-24,Active,153,91107.79,BKID0007882,Gold
15971,27791,Savings,29-08-24,Closed,129,366669.46,BKID0008998,Platinum
15972,25424,Fixed Deposit,19-08-24,Closed,120,492378.94,BKID0003633,Silver
15973,11343,Current,17-02-25,Closed,35,158458.59,BKID0006146,Gold
15974,427,Loan,22-05-24,Closed,104,252737.67,BKID0004238,Silver
15975,12394,Current,18-02-25,Active,30,361606.06,BKID0003526,Platinum
15976,7578,Current,16-12-24,Closed,150,365042.8,BKID0006223,Platinum
15977,8027,Recurring Deposit,06-01-25,Closed,4,417622.96,BKID0003164,Gold
15978,14374,Loan,09-07-24,Closed,181,188208.48,BKID0009559,Silver
15979,15583,Loan,22-02-25,Active,41,33421.96,BKID0001029,Silver
15980,25868,Fixed Deposit,03-12-24,Active,191,480956.84,BKID0004363,Platinum
15981,22778,Recurring Deposit,07-12-24,Closed,180,183922.28,BKID0005989,Gold
15982,7695,Savings,26-07-24,Active,67,469941.79,BKID0003059,Platinum
15983,12100,Fixed Deposit,22-02-25,Active,70,155586.46,BKID0004243,Gold
15984,28043,Recurring Deposit,21-05-24,Closed,109,249155.58,BKID0003590,Gold
15985,6181,Current,08-05-24,Closed,182,473523.05,BKID0001732,Silver
15986,29078,Current,22-11-24,Closed,59,377148.18,BKID0002730,Gold
15987,5908,Fixed Deposit,01-09-24,Active,101,399849.66,BKID0009018,Platinum
15988,18171,Current,11-05-24,Active,51,262609.16,BKID0005265,Gold
15989,3541,Savings,13-02-25,Closed,68,189978.72,BKID0004393,Platinum
15990,11952,Loan,21-09-24,Active,110,334416.58,BKID0007229,Platinum
15991,29683,Current,02-09-24,Closed,160,420734.37,BKID0003390,Gold
15992,2085,Savings,05-08-24,Closed,23,436895.7,BKID0003832,Gold
15993,28599,Current,28-10-24,Active,195,239541.18,BKID0003939,Gold
15994,4356,Recurring Deposit,13-01-25,Closed,119,228643.67,BKID0006555,Silver
15995,8027,Savings,23-11-24,Active,35,183094.42,BKID0002445,Platinum
15996,7295,Fixed Deposit,28-05-24,Active,42,424677.75,BKID0004512,Gold
15997,17184,Recurring Deposit,15-07-24,Active,51,70997.33,BKID0004877,Platinum
15998,20290,Fixed Deposit,20-10-24,Active,48,122173.15,BKID0003754,Silver
15999,29511,Fixed Deposit,24-06-24,Closed,27,438781.28,BKID0001611,Gold
16000,12083,Fixed Deposit,30-08-24,Closed,21,402670.27,BKID0002053,Platinum
16001,12974,Fixed Deposit,01-07-24,Closed,57,467667.51,BKID0009771,Platinum
16002,24377,Fixed Deposit,20-09-24,Closed,9,215117.1,BKID0002782,Gold
16003,6160,Savings,12-02-25,Active,7,309748.09,BKID0003681,Gold
16004,26453,Loan,15-01-25,Active,158,125406.43,BKID0001357,Platinum
16005,23149,Fixed Deposit,21-12-24,Closed,83,433991.68,BKID0002719,Silver
16006,19285,Savings,08-08-24,Active,182,419232.41,BKID0005272,Silver
16007,24066,Loan,05-10-24,Active,159,25525.66,BKID0003868,Silver
16008,27206,Fixed Deposit,26-07-24,Active,128,452703.64,BKID0009924,Gold
16009,8473,Loan,29-07-24,Active,7,45719.64,BKID0001350,Platinum
16010,12097,Recurring Deposit,01-03-25,Closed,136,8044.56,BKID0009574,Silver
16011,2832,Savings,02-05-24,Active,53,361546.61,BKID0009907,Platinum
16012,8179,Savings,26-11-24,Active,136,478215.36,BKID0004400,Silver
16013,22253,Current,27-07-24,Closed,135,404810.56,BKID0003855,Silver
16014,3,Savings,20-10-24,Closed,156,371732.23,BKID0008172,Platinum
16015,28542,Recurring Deposit,06-05-24,Closed,173,334424.96,BKID0008024,Platinum
16016,27540,Savings,23-02-25,Active,111,202283.15,BKID0007008,Platinum
16017,18886,Recurring Deposit,27-08-24,Active,171,214827.88,BKID0008912,Gold
16018,210,Recurring Deposit,29-12-24,Closed,129,451342.83,BKID0003767,Gold
16019,4475,Current,14-02-25,Active,69,263133.43,BKID0006324,Gold
16020,10449,Recurring Deposit,15-08-24,Closed,90,463812.42,BKID0001849,Silver
16021,11185,Loan,13-11-24,Closed,143,163546.33,BKID0007889,Gold
16022,26321,Recurring Deposit,30-12-24,Closed,62,70144.6,BKID0002941,Platinum
16023,7073,Fixed Deposit,28-09-24,Active,35,53347.45,BKID0001701,Silver
16024,2238,Fixed Deposit,25-08-24,Closed,60,225945.15,BKID0001591,Platinum
16025,4409,Loan,05-04-24,Active,166,95283.64,BKID0005518,Silver
16026,23527,Current,03-05-24,Closed,105,312490.34,BKID0007967,Gold
16027,25668,Recurring Deposit,15-08-24,Active,44,142286.84,BKID0008535,Silver
16028,18245,Current,09-04-24,Active,112,80442.2,BKID0006815,Gold
16029,7158,Fixed Deposit,01-06-24,Active,137,335850.36,BKID0002009,Silver
16030,21458,Fixed Deposit,29-04-24,Active,196,485567.18,BKID0008642,Silver
16031,21551,Current,30-06-24,Closed,159,5295.86,BKID0005199,Gold
16032,28290,Recurring Deposit,28-07-24,Active,129,150866.9,BKID0005830,Platinum
16033,8658,Savings,18-05-24,Active,29,198535.29,BKID0008782,Platinum
16034,10333,Loan,02-05-24,Closed,77,305527.33,BKID0002002,Platinum
16035,28706,Savings,29-08-24,Active,183,27963.47,BKID0005883,Gold
16036,22855,Fixed Deposit,03-01-25,Active,20,352693.31,BKID0002254,Platinum
16037,10422,Fixed Deposit,25-05-24,Closed,94,284340.54,BKID0006378,Silver
16038,28042,Savings,27-01-25,Active,30,489305.77,BKID0009809,Silver
16039,29140,Fixed Deposit,20-08-24,Active,87,470289.17,BKID0008120,Platinum
16040,16376,Fixed Deposit,26-12-24,Active,108,266380.99,BKID0001494,Platinum
16041,22416,Current,12-12-24,Active,133,139358.36,BKID0006318,Silver
16042,3027,Loan,02-06-24,Active,75,453477.25,BKID0003489,Silver
16043,25192,Current,13-01-25,Closed,95,422783.77,BKID0009124,Silver
16044,22833,Fixed Deposit,04-06-24,Active,191,329001.32,BKID0007949,Silver
16045,25976,Current,18-02-25,Closed,72,133387.51,BKID0009129,Platinum
16046,25324,Recurring Deposit,15-11-24,Closed,113,70041.18,BKID0002553,Silver
16047,2035,Current,29-07-24,Active,123,139379.23,BKID0007403,Gold
16048,4521,Loan,14-03-25,Active,68,181661.37,BKID0003193,Gold
16049,788,Recurring Deposit,08-06-24,Closed,114,44769.38,BKID0002982,Gold
